Longitude,Latitude,WELL.ID,SOURCE,Arsenic,Barium,Calcium,Chloride,Chromium,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium
-119.79575,36.95455556,S3-MACK-M24,USGS,2.7,54.6,8280,5590,1.6,310,4.7,3120,0.343151952,0.22,5450,2080,0.21,16900,3070,0.078,23.2
-119.8883889,36.97283333,S3-MACK-M25,USGS,2.8,94.9,18000,18300,2.2,260,9.1,6070,1.78,0.178732858,3260,2820,0.26,25700,3560,0.3975,24.1
-119.8881944,37.00508333,S3-MACK-M26,USGS,2.9,74.3,13400,31800,2.8,430,26.7,3980,0.31790916,0.3,5090,2490,0.3,40000,7410,0.2745,22.2
-119.9844722,37.04419444,S3-MACK-M27,USGS,1.8,85,18400,15100,1,220,10.1,5930,1.3,0.52,1390,1670,0.28,23200,4790,0.2115,17.9
-120.0757778,37.12575,S3-MACK-M28,USGS,3,51.6,38400,15000,0.090697325,230,86.3,8150,30.3,0.4,36.93195682,3020,0.004180969,32000,47100,0.008680935,0.61
-119.0269722,36.34038889,S4-TUSK-HLS01,USGS,2.4,142,43500,22600,0.238067464,200,2.066816544,17900,0.386573724,0.95,11900,5600,0.38,29900,24100,7.455,33.6
-119.1365278,36.44361111,S4-TUSK-HLS02,USGS,5.8,0.93,13500,18000,0.169147629,160,0.333043413,1830,2.02,0.47,880,1040,0.13,54100,42200,1.308,1.8
-119.0180556,36.18697222,S4-TUSK-HLS07,USGS,1.2,20.2,70500,31500,0.36,260,3.697075705,32700,0.300223798,1.3,5190,3980,1,45100,86900,11.955,19.9
-119.4925,36.15372222,S4-TUSK-KAW01,USGS,0.63,128,164000,37100,0.33,10,5,8220,0.201558,0.74,30800,770,0.022425004,43300,43100,165,8.2
-119.4925,36.15372222,S4-TUSK-KAW01,USGS,0.71,151,181000,43200,0.687821352,10,4.99028163,8180,0.256807825,0.346095775,47800,770,0.095645836,48700,54800,180,8
-119.5102778,36.19222222,S4-TUSK-KAW02,USGS,0.43,75.8,89300,19500,0.34,10,3.002099179,2290,0.29489594,1.9,20200,470,0.16,50200,42100,56.55,5.2
-119.57525,36.22572222,S4-TUSK-KAW03,USGS,25.6,16.4,15900,31000,0.103504034,150,1.657668765,122,0.053947172,0.34,12000,200,2.5,53800,26000,2.085,37.6
-119.6001389,36.25580556,S4-TUSK-KAW04,USGS,7.6,73.4,35800,108000,0.269308176,170,0.593482959,987,7.35,0.59,4600,410,4.1,81500,34100,9.69,30.4
-119.6304722,36.2835,S4-TUSK-KAW05,USGS,5.4,111,51100,62800,0.079852751,210,6.4,8350,208,1.2,63,450,0.22,218000,180000,454.5,22.3
-119.3643889,36.44186111,S4-TUSK-KAW06,USGS,2.9,163,86700,79300,0.35,80,12.8,65600,0.98,1.4,29300,3810,0.06,160000,103000,29.85,45.2
-119.4163056,36.38777778,S4-TUSK-KAW07,USGS,3.7,47.4,17300,16200,3.5,200,2.816764724,4610,0.312661488,0.25,2660,1400,0.4,37600,10900,3.675,58.1
-119.4546111,36.3445,S4-TUSK-KAW08,USGS,1.1,62.5,72100,42800,1.2,60,1.488824641,2640,0.166153477,0.91,36100,1100,0.23,69800,58300,23.1,9.1
-119.4393889,36.28080556,S4-TUSK-KAW09,USGS,2.4,30.7,30000,16200,0.49,70,1.113228534,1320,0.279679742,0.48,9200,330,0.23,33700,25500,16.5,13.6
-119.3830833,36.24047222,S4-TUSK-KAW10,USGS,0.95,11.4,10200,10600,1.1,60,1.705732925,104,0.198421534,0.22,6690,500,0.29,37900,8830,1.8,8.8
-119.4656389,36.17875,S4-TUSK-KAW11,USGS,2.7,8.88,10200,14700,0.52,60,1.081666752,56,0.02853162,0.038918617,14300,180,0.27,55300,16000,4.08,13.6
-119.3607222,36.12372222,S4-TUSK-KAW12,USGS,33.4,5.5,1840,8490,0.162451338,580,53.4,4.509225132,3.97,0.56,18.34999247,80,0.1,50500,9810,6.51,0.74
-119.2958056,36.15080556,S4-TUSK-KAW13,USGS,3.6,328,138000,170000,0.71,40,33.8,57400,13.4,2,29100,3860,0.09,148000,108000,62.4,11.6
-119.29675,36.21280556,S4-TUSK-KAW14,USGS,1,95.8,50300,23500,1.5,90,0.443707799,8980,0.285784742,0.67,14400,2460,0.58,20700,22800,6.915,10.5
-119.2625,36.26761111,S4-TUSK-KAW15,USGS,0.28,184,82900,21200,1.4,20,1.1663215,15800,0.55,1,7430,1640,0.57,41700,51800,7.335,4
-119.2536111,36.29641667,S4-TUSK-KAW16,USGS,0.49,121,63300,14200,1.2,40,4.355122079,11400,0.396269701,0.028874644,6220,1760,0.63,19000,30300,9.585,5.7
-119.2536111,36.29641667,S4-TUSK-KAW16,USGS,0.44,132,68200,18300,0.92,40,0.17898401,12700,0.276031055,0.78,5920,1760,0.8,20800,35000,12.87,5.3
-119.27775,36.36705556,S4-TUSK-KAW17,USGS,1.9,40.6,30500,5390,1,100,1.568042027,11100,0.297146641,0.48,5740,1700,0.32,16300,16400,2.49,14.6
-119.3126389,36.40894444,S4-TUSK-KAW18,USGS,2.5,58.6,24700,13500,2.8,210,1.985868957,9330,0.227633254,0.29,3060,1910,0.21,34700,10200,1.995,52.6
-119.1916944,36.45722222,S4-TUSK-KAW19,USGS,1.8,53.1,69000,48100,0.42,130,5.6,26600,1.04,0.9,9460,3450,0.18,55000,1.00E+05,1.8,43.8
-119.2205,36.37741667,S4-TUSK-KAW20,USGS,2,34.2,25200,7930,1,140,9.172930168,10800,0.47,0.163493662,3710,1630,0.28,20900,15700,1.56,26.8
-119.2205,36.37741667,S4-TUSK-KAW20,USGS,1.9,28.2,19200,6980,0.6,130,3.289523939,8040,0.136066648,0.198604361,2440,1530,0.17,21400,11100,0.7455,26.5
-119.188,36.32852778,S4-TUSK-KAW21,USGS,0.43,14.7,13400,2170,0.024571411,70,3.298941581,2700,0.105218498,0.28,41,1160,0.042060943,5470,5850,0.249,3
-119.1773056,36.29708333,S4-TUSK-KAW22,USGS,1.5,51,26600,4510,0.55,200,57.4,10900,2.44,0.36,2780,2280,0.27,19900,16600,1.425,20.3
-119.1984167,36.21805556,S4-TUSK-KAW23,USGS,1.8,124,97800,95300,2.8,70,6.1,45900,0.5,1,20100,3740,3.6,70600,145000,78.15,21.7
-119.1688889,36.17936111,S4-TUSK-KAW24,USGS,1.9,137,52600,76800,7,150,14.4,20400,1.38,1,14700,4160,1.4,38400,32300,1.74,27.6
-119.0826667,36.13702778,S4-TUSK-KAW25,USGS,1,223,67800,45100,1.8,100,30.6,30300,3.68,1,16900,4660,0.2,50200,53900,6.3,24.3
-119.1311944,36.15925,S4-TUSK-KAW26,USGS,1.4,111,31500,25800,6.2,160,2.498518914,15600,0.089912224,0.33,4800,3080,0.4,56900,39700,4.23,19.5
-119.02725,36.20888889,S4-TUSK-KAW27,USGS,2.8,172,207000,517000,0.86,160,7.314697754,128000,0.603289524,12.5,41200,3720,6,127000,147000,16.5,18.5
-119.1301667,36.25411111,S4-TUSK-KAW28,USGS,1.4,145,35600,32900,1.8,100,4.4,30500,0.41,0.46,7070,2420,0.06,55400,41200,9.165,29.8
-119.1130556,36.37552778,S4-TUSK-KAW29,USGS,2.3,182,75000,31100,0.257979121,100,1130,14400,1240,1.9,19.18829496,3420,0.07,37600,99800,16.65,0.7
-119.1230278,36.46669444,S4-TUSK-KAW30,USGS,1.3,78.8,37700,30600,0.105365444,190,0.795324091,15000,0.44,0.47,1340,1940,0.99,34800,18000,0.879,22.7
-119.7999167,36.15233333,S4-TUSK-TLA01,USGS,0.16,47.1,10200,27700,1.6,70,84.6,4620,47.5,0.73,87,2620,0.002796365,262000,137000,1.1955,2.5
-119.7820833,36.24180556,S4-TUSK-TLA02,USGS,19.3,13.2,34600,23100,0.295396678,330,318,21400,346,0.52,22.92739811,1740,0.002225012,124000,191000,1.0095,0.28
-119.7967778,36.31697222,S4-TUSK-TLA03,USGS,5.7,5.54,1040,4640,0.08312367,1360,73.4,198,6.79,0.195818583,21.0043831,160,0.039842253,1.00E+05,4360,1.1355,2.2
-119.7455833,36.40005556,S4-TUSK-TLA04,USGS,2.7,23.4,18800,11300,0.052491277,40,3.295781281,1840,19.4,0.48,1480,840,0.27,55500,59300,9.6,8.1
-119.7096389,36.30455556,S4-TUSK-TLA05,USGS,104,17.1,29100,35100,0.233162797,830,13.9,6920,90.9,0.65,67,650,0.12,98800,60600,19.5,44.9
-119.7456389,36.26652778,S4-TUSK-TLA06,USGS,114,8.14,3180,5890,0.149020379,2120,181,791,18.7,0.42,26.45945294,430,0.12,169000,6590,2.115,5.2
-119.7456389,36.26652778,S4-TUSK-TLA06,USGS,84.3,8.16,2880,5090,0.20319336,1950,72.7,699,21.4,0.38,7.35815133,370,0.036880288,176000,3540,2.7,6.8
-119.7061389,36.21088889,S4-TUSK-TLA07,USGS,1.4,114,24200,91000,0.21481434,1200,1290,15000,214,0.58,15.57598984,1730,0.06,442000,252000,0.384,2.3
-119.7061389,36.21088889,S4-TUSK-TLA07,USGS,1.4,126,26400,107000,0.006598682,1190,1230,14200,183,0.359129387,16.68591384,1910,0.060920887,484000,304000,0.195,0.97
-119.6448889,36.13727778,S4-TUSK-TLA08,USGS,25.8,102,37800,154000,0.277924106,960,778,15400,846,1.4,19.94578655,1210,0.06,301000,272000,0.3525,1.5
-119.6364167,36.29063889,S4-TUSK-TLA09,USGS,23.9,68,30800,104000,0.2560928,230,25.3,1130,37,1.9,38.93730828,1050,0.05,217000,88300,237,1.5
-119.6898056,36.36241667,S4-TUSK-TLA10,USGS,20.5,5.52,6570,7810,0.129171924,80,8.571687411,32,1.43,0.09666074,5.490381829,510,0.18,47100,43100,0.354,1.8
-119.6898056,36.36241667,S4-TUSK-TLA10,USGS,20.3,6.01,10200,7400,0.229167326,90,7.5,61,1.97,0.29,20.91859869,370,0.26,43500,41100,0.06585,0.76
-119.5929167,36.40108333,S4-TUSK-TLA11,USGS,7.9,45,44100,6820,0.85,70,0.261640026,7000,0.302719175,1,5600,2120,0.62,10300,30900,13.98,34.9
-119.5860556,36.31419444,S4-TUSK-TLA12,USGS,28.3,92.4,41500,82000,0.183016095,110,12.1,4380,84.3,0.82,4820,520,18.1,125000,52200,130.8,41.1
-119.5733056,36.29763889,S4-TUSK-TLA13,USGS,1.7,159,165000,293000,0.285821971,70,3.07504929,14700,120,3.8,10800,870,8.2,172000,101000,159,15.3
-119.56275,36.084,S4-TUSK-TLA14,USGS,16.1,151,56800,212000,0.031537256,120,132,5950,82.6,0.76,27.36440399,830,0.05,209000,240,0.27,0.47
-119.5375556,36.03377778,S4-TUSK-TLA15,USGS,0.24,142,49000,278000,0.01300064,280,53.2,8890,142,0.32,32.03807265,1540,0.042594794,238000,6190,0.09735,0.5
-119.4649444,35.83491667,S4-TUSK-TLE01,USGS,62.3,3.08,2840,13100,0.131530343,700,15,110,2.38,0.012044651,7.731935028,220,0.06,51900,7460,0.3855,0.88
-119.4781667,35.87622222,S4-TUSK-TLE02,USGS,20.2,33.5,15100,50100,0.487651419,760,42.4,1450,44.8,0.192947625,31.39652312,2390,0.012565748,78200,1590,0.3855,0.33
-119.4781667,35.87622222,S4-TUSK-TLE02,USGS,31.6,40,14600,55700,0.1543258,700,32.8,1920,37.2,0.33,16.08380279,2040,0.012844918,78800,2700,0.3795,0.49
-119.4605833,36.00613889,S4-TUSK-TLE03,USGS,27,86.5,27500,59600,0.165131362,230,12.8,788,9.29,0.65,524,340,0.09,55500,27400,1.4085,1.4
-119.5184444,36.05188889,S4-TUSK-TLE04,USGS,74.2,65,98500,91500,0.098572191,210,45.3,9040,204,1.9,1310,820,0.82,315000,195000,60.15,11.8
-119.3941667,36.07761111,S4-TUSK-TLE05,USGS,2.1,299,151000,39800,3.1,40,9.1,16100,0.02030826,1.5,33100,680,0.18,63700,55700,93.6,10.5
-119.3408056,36.04938889,S4-TUSK-TLE06,USGS,0.56,49,30100,37800,2.1,50,8.8,1650,0.51,0.49,8830,550,0.28,72500,27700,8.385,4.9
-119.3319722,35.95163889,S4-TUSK-TLE07,USGS,2.5,53.4,43700,44600,9.1,130,20.2,1750,0.97,0.98,9530,420,1.7,52000,44200,4.08,19.5
-119.4220833,35.91313889,S4-TUSK-TLE08,USGS,76.5,2.53,2560,8610,0.171365916,680,42.7,20,2.27,0.168542248,27.67364569,180,0.06,51000,7730,0.9645,1.7
-119.3866667,35.834,S4-TUSK-TLE09,USGS,124,5.92,1670,31700,0.280890953,920,17.4,257,3.75,0.189850815,10.07461303,250,0.049396961,90600,38100,0.5955,5.8
-119.2680556,35.87036111,S4-TUSK-TLE10,USGS,2.5,106,49100,25500,3.6,120,5.2,8060,0.316491489,0.64,6650,2210,0.9,48000,72400,6.45,20.5
-119.2751944,35.93122222,S4-TUSK-TLE11,USGS,1.3,149,77700,21600,2.6,80,26.3,12200,2.31,1.1,14500,1200,1.3,37300,83200,18.3,17.7
-119.2757222,35.99244444,S4-TUSK-TLE12,USGS,0.88,76.5,25700,26100,3.3,50,3.863617653,444,0.210883985,0.44,7830,2550,0.7,55400,23300,2.4,10.1
-119.3093611,36.06133333,S4-TUSK-TLE13,USGS,0.65,44.3,51700,28300,0.78,30,7.5,989,0.280743039,0.75,20200,490,0.12,107000,19500,18.45,5.6
-119.2503056,36.11991667,S4-TUSK-TLE14,USGS,2.5,190,43100,15100,2.3,90,9.50601201,6570,0.262149495,0.112499907,11200,2350,0.61,47300,22400,17.1,20.3
-119.2503056,36.11991667,S4-TUSK-TLE14,USGS,2.4,186,39100,16300,2.3,90,6.3,6540,0.373986841,0.52,9240,2940,0.7,57800,21100,19.5,18.6
-119.1690278,36.12891667,S4-TUSK-TLE15,USGS,1.1,276,63300,25500,0.41,90,1.162618188,27600,0.069193775,1.2,17800,2000,1.9,34100,43400,16.5,21.3
-119.1434167,36.05544444,S4-TUSK-TLE16,USGS,0.45,169,57500,9660,0.20730965,70,7.5,7560,0.0319465,0.61,6300,1830,0.7,19300,26500,4.2,3.7
-119.1433611,35.964,S4-TUSK-TLE17,USGS,0.79,57,26600,4170,0.34,120,4.3,5250,0.035856215,0.53,1970,1300,0.17,14700,9280,0.5655,10.9
-119.1743889,35.93194444,S4-TUSK-TLE18,USGS,2,114,33800,42700,2.6,130,4.9,5420,0.105716495,0.48,5650,2580,0.96,45100,39600,1.8,26.5
-119.2245,35.83494444,S4-TUSK-TLE19,USGS,1.4,110,40400,29400,1.5,70,7.4,7920,0.362538656,0.69,5440,3230,1.1,38400,45000,2.085,14.2
-119.1043333,35.80511111,S4-TUSK-TLE20,USGS,3.5,23.1,12100,41200,0.77,330,7.8,921,0.61,0.036933659,2880,1720,0.49,89400,60300,0.2565,11.7
-119.0634722,35.86672222,S4-TUSK-TLE21,USGS,1.9,103,35500,16800,0.09707861,190,17.2,9120,1.15,0.98,2360,2490,0.33,29900,18100,3.21,10
-119.0640833,35.91388889,S4-TUSK-TLE22,USGS,1.8,97.2,36900,42400,0.96,180,8.4,11800,0.62,0.59,11200,4620,0.77,60400,30700,4.62,32.8
-119.0719722,35.95930556,S4-TUSK-TLE23,USGS,1,91.1,41700,30100,0.025601803,150,1.167302287,7560,0.360545857,0.54,4650,1940,0.28,26600,16400,1.98,14.6
-119.1260833,36.04441667,S4-TUSK-TLE24,USGS,0.51,196,74100,9920,0.56,60,10.3,11100,0.73,1.3,7340,1960,0.47,22200,15100,14.295,5.5
-119.0039167,36.0805,S4-TUSK-TLE25,USGS,3.2,59.4,27800,38900,13.8,260,19.6,51900,1.14,0.36,14800,3170,0.69,42700,28300,1.98,26.8
-119.0282778,36.03552778,S4-TUSK-TLE26,USGS,0.95,171,79800,21800,0.127431846,90,1.783734398,15200,0.222329364,1,6950,2550,0.28,33300,16500,17.1,6.8
-118.9661667,36.00702778,S4-TUSK-TLE27,USGS,3.7,33.2,40100,20300,2.8,270,3.446107658,23000,0.203820143,0.76,11600,4050,0.77,36600,32900,2.55,38.8
-119.0418611,35.90552778,S4-TUSK-TLE28,USGS,1.7,80,27000,37800,1.4,150,1.504650399,7520,0.201876334,0.4,21900,4180,1.7,101000,43100,5.13,38
-118.9653889,35.87975,S4-TUSK-TLE29,USGS,17.5,2.67,4290,27700,0.199670919,280,1.752059845,491,0.161806565,0.134769512,5820,1900,1,108000,73200,1.89,23.8
-119.0275,35.79186111,S4-TUSK-TLE30,USGS,4.2,2.19,14400,29200,0.209442261,150,67.9,109,12.9,0.140505902,8.571565524,1420,0.023953465,74200,72900,0.011119104,0.13
-121.2950278,38.37597222,S7-SAC-C01,USGS,2,71,18200,3890,3.5,140,4.680821761,10400,0.072119214,0.074050218,1470,2860,2,18100,6830,0.267,22
-121.3079722,38.29202778,S7-SAC-C02,USGS,5.5,438,54500,42700,4.7,100,8.226173751,32200,0.332761681,0.62,7830,3590,0.37,30800,16300,5.4,20.5
-121.2102222,38.41186111,S7-SAC-C03,USGS,0.9,91.9,19300,8740,3.4,140,4.084808356,14700,0.248062263,0.079595987,1710,1620,0.23,15600,3060,0.14895,16.6
-121.2254444,38.27752778,S7-SAC-C04,USGS,1.8,76.2,14600,12800,9.35,170,5.018084485,8600,0.012144238,0.078833771,3130,1660,0.2,12900,2540,0.0618,20.7
-121.2582778,38.29277778,S7-SAC-C05,USGS,2.1,89.4,17600,17100,9.8,120,17.8,10100,0.74,0.171340024,5130,2930,0.17,13300,3670,0.06285,22.7
-121.1235556,38.34633333,S7-SAC-C06,USGS,7.8,31.3,4510,3790,3.1,200,2.750965313,3030,0.176658588,0.027902334,1770,3820,0.17,20700,4510,0.0183,12.8
-121.2188611,38.34975,S7-SAC-C07,USGS,2.8,40.8,7010,5030,5.9,270,9.257743431,4660,0.201481625,0.028622058,1340,1370,0.17,12500,1410,0.002093833,25.9
-121.1721111,38.44713889,S7-SAC-C08,USGS,0.77,188,35200,9300,2.55,100,8.572354249,20900,0.136704804,0.129887534,7360,2250,0.41,13700,14800,0.5355,8.3
-121.1745,38.29333333,S7-SAC-C09,USGS,2.3,42.5,6790,6490,10.25,270,5.300840358,3730,0.042707207,0.101743358,2810,1090,0.2,22100,1580,0.01419,25.1
-120.9968889,38.27277778,S7-SAC-C10,USGS,3.1,99.2,7300,5830,1.45,290,1.780230007,3920,0.207343558,0.124452687,2680,5190,0.22,11700,2870,0.06885,21.8
-121.4701944,38.67325,S7-SAC-NA01,USGS,11.3,156,36900,39200,4.75,180,2.086598286,23500,0.66,0.120468381,1490,2210,1.4,26300,5820,3.645,26.9
-121.3566111,38.58986111,S7-SAC-NA02,USGS,2.1,35.4,16300,3230,3,40,9.839193225,8330,0.266516307,0.006999427,593,2600,0.17,8680,6250,0.2715,13.4
-121.2280278,38.70955556,S7-SAC-NA03,USGS,4.4,80.4,10500,55000,3.85,680,6.230555077,4160,0.393135645,0.024305012,1020,1680,0.23,83700,19600,0.24,26
-121.4898889,38.74877778,S7-SAC-NA05,USGS,8.1,226,68600,30400,4.6,120,6.365548617,28200,0.007964028,0.116500315,3480,2300,0.53,46200,15500,8.955,15.6
-121.3334167,38.86669444,S7-SAC-NA06,USGS,3,43.2,13900,24000,5.35,240,13,10800,0.190630833,0.199340732,1370,950,0.18,30000,6800,0.05475,27.3
-121.3667778,38.65036111,S7-SAC-NA08,USGS,3.1,95.5,16100,14800,6.8,190,5.475719091,11900,1.48,0.014374481,1060,1500,0.21,16300,2580,0.2175,25.3
-121.3320278,38.717,S7-SAC-NA09,USGS,2.3,70.4,19500,51300,12.1,230,7.723132726,13500,0.277509198,0.116792235,1240,1310,0.11,17000,4500,0.0375,24.3
-121.3941209,38.83017706,S7-SAC-NA10,USGS,4.6,52,18700,18400,6.8,290,3.347759256,13700,0.355935174,0.036905103,1220,870,0.06,20400,7030,0.2205,35.7
-121.5255134,38.82712142,S7-SAC-NA11,USGS,4.7,137,58600,28500,2,230,0.432493603,39200,0.315888042,0.24,3540,890,0.16,39100,21400,8.79,38.4
-121.6316389,38.69408333,S7-SAC-NA12,USGS,9.5,121,29700,19200,0.4,110,37.3,20300,0.99,0.12264774,8.277716025,2330,0.15,55300,23700,0.951,9.6
-121.4540278,38.97230556,S7-SAC-NA14,USGS,0.69,53.8,32900,39000,3.5,130,6.821261696,26900,0.55,0.35,4750,850,0.038506531,20500,25300,0.2565,10.7
-121.5254444,38.92925,S7-SAC-NA15,USGS,3.4,125,57400,31500,4.05,130,5.144435416,51500,0.322801508,0.31,2300,820,0.042055548,29500,14400,2.67,24.2
-121.4175278,38.72105556,S7-SAC-NA16,USGS,5.3,94.7,21100,11300,10.9,130,1.909631311,18800,0.208718306,0.094869818,925,1330,0.22,17400,1840,0.27,30
-121.2355,38.72983333,S7-SAC-NA17,USGS,1.4,177,34200,87700,1.75,420,5.467744707,20800,0.071249035,0.45,6400,1460,3.7,87500,42200,2.895,13.5
-121.3590833,38.90841667,S7-SAC-NA20,USGS,1.2,49.2,27200,36400,6,200,6.69578501,20600,0.374582921,0.36,4940,340,0.11,18000,8740,0.216,19.8
-121.4540833,38.83713889,S7-SAC-NA22,USGS,2.9,107,43800,17800,7.2,180,2.187024832,29000,0.278000394,0.044496087,3470,1700,0.06,28200,10300,1.77,34.1
-121.4227778,38.88819444,S7-SAC-NA23,USGS,2.5,22.7,15000,16600,8.45,310,5.386786512,11500,0.304050204,0.149446107,2290,580,0.17,20000,2560,0.0486,36.2
-121.3566944,38.99227778,S7-SAC-NA24,USGS,4.6,11.6,10600,10400,6.05,300,4.41310548,4030,0.27489954,0.079073277,2430,850,0.27,25000,7980,0.02535,20.9
-121.1497222,38.48963889,S7-SAC-SA01,USGS,5.1,52.1,19000,7820,0.77,230,35.9,9200,2.56,0.24,1920,1600,0.3,12800,19700,0.06795,5
-121.4168333,38.36341667,S7-SAC-SA02,USGS,4,134,55900,44500,11.45,130,17.8,44700,0.188279201,0.191092865,2240,2270,3.7,27300,22200,5.73,31.4
-121.4181111,38.40108333,S7-SAC-SA04,USGS,3.5,118,53600,39800,11.5,120,3.872008414,41800,0.103093186,0.172134555,6250,2520,0.21,24200,7170,4.935,28.4
-121.4616389,38.33125,S7-SAC-SA05,USGS,8.8,67.8,39500,68100,0.795,120,8.693215167,32100,1.16,0.017810051,154,730,1,29700,10600,2.205,35.8
-121.2613377,38.48796407,S7-SAC-SA06,USGS,2.2,54.2,14400,16200,4.85,150,4.257721535,8790,0.239881728,0.018081855,2290,1780,0.26,19300,3120,0.075,20.1
-121.3633889,38.48613889,S7-SAC-SA08,USGS,4.7,50.5,22400,13500,4.95,100,8.510530049,13200,0.300956278,0.162697176,3740,1670,0.15,18500,5100,0.3765,19.6
-121.2113056,38.50075,S7-SAC-SA09,USGS,1.9,58.7,20600,8710,2.25,250,6.315249805,12400,0.095038933,0.151925985,1780,1580,0.57,13300,8400,0.1635,18.3
-121.4523889,38.38716667,S7-SAC-SA10,USGS,9,65.9,32700,14300,8.1,120,17.1,21300,0.76,0.060102813,1740,1840,3.7,22400,8850,2.295,40.4
-121.1569167,38.56019444,S7-SAC-SA11,USGS,3.3,65.2,14100,8690,0.5,240,5.883481088,5670,0.46,0.25,1290,1070,0.95,17300,10700,0.0354,10.7
-121.3456944,38.53238889,S7-SAC-SA12,USGS,3.6,46.5,16900,4930,5.8,70,9.206249893,5660,0.348570572,0.166238975,1550,2230,0.2,10100,3350,0.3435,20.3
-121.42525,38.48225,S7-SAC-SA13,USGS,4,73.4,35400,21800,10.7,100,33.3,22400,1.5,0.190588589,5370,2350,0.15,21200,9420,2.28,22.2
-122.3978611,40.14741667,S9_REDBLS_RB08,USGS,1,130,33100,1530,11.9,280,2.914921276,25200,0.062588621,0.185599676,891,970,0.12,18700,1140,0.54,6.2
-122.2301944,40.19605556,S9_REDBLS_RB14,USGS,3.7,33.2,22100,4250,5.2,110,6.404340514,13500,0.158671283,0.126300269,1990,1850,0.48,13900,3960,0.8625,21.2
-122.1862222,40.01136111,S9_REDBLS_RB20,USGS,0.36,37.7,18700,10500,1.6,220,3.708047902,18400,0.64,0.101770241,2960,370,0.15,18900,12500,0.016300083,3.4
-122.4364444,40.28569444,S9_REDBLS_RED02,USGS,0.66,50.9,27400,10400,9.35,140,13,18500,0.7,0.11040624,500,620,0.16,14700,5350,0.10845,11.8
-122.3682222,40.56188889,S9_REDBLS_RED06,USGS,1.4,40.2,20200,13100,0.336033274,70,147,16600,27.3,2.3,1720,330,0.11,25200,10800,0.03855,1.8
-122.3353333,40.28697222,S9_REDBLS_RED11,USGS,1.4,121,27000,4230,27.8,120,8.5486466,14100,0.221016808,0.021250769,926,920,0.35,19000,900,0.6,18.9
-122.3510833,40.3855,S9_REDBLS_RED12,USGS,0.71,45.5,14500,3150,0.93,130,1.148053538,11800,0.279570441,0.56,2320,860,0.08,13600,3920,0.0933,8.5
-122.2051389,40.50986111,S9_REDBLS_RED23,USGS,0.79,5.73,14800,1960,8.7,70,8.409840327,11300,0.25196762,0.093745531,723,2180,0.07,9800,860,0.05475,15.4
-122.2128611,40.57291667,S9_REDBLS_RED25,USGS,4.5,25.2,13700,12900,7.9,100,19.5,11100,0.100781612,0.25,233,1900,0.4,23800,1710,0.07395,16.4
-121.37375,38.41694444,SAM-02,USGS,3.7,96.8,42800,20600,5.3,140,1.578565804,33300,0.038103659,0.32,4700,2220,0.13,22500,12700,3.27,22.2
-121.3125,38.58722222,SAM-07,USGS,0.87,209,71700,19100,4.5,30,3.110475579,18400,0.258928952,0.63,4150,2790,0.45,26500,24800,12.15,7.8
-121.3125,38.58722222,SAM-07,USGS,1,136,53200,12100,5,60,0.346700668,13300,0.0345646,2,3540,2590,0.5,22400,17200,6.345,9.5
-121.4516389,38.51277778,SAM-10,USGS,3.1,157,65100,32700,7.3,90,4.319002355,29700,0.010574282,0.107632574,7270,3830,0.2,21400,27000,8.7,16.1
-121.4516389,38.51277778,SAM-10,USGS,3.1,178,72000,37200,7.3,80,2.280460859,32200,0.142092361,0.82,7880,3950,0.23,23400,30400,11.355,16.9
-121.7044444,38.15972222,SOL-01,USGS,7.1,39.4,7570,34100,0.112172913,220,5,7100,8.7,0.114548671,541,950,0.63,143000,44900,1.74,4.4
-121.94975,38.35669444,SOL-03,USGS,2.5,91.3,42700,11300,14.8,210,0.326038404,20100,0.161337381,0.56,1600,4080,2.7,41900,38000,1.83,13
-121.5111111,38.24055556,SOL-06,USGS,5.2,213,27500,131000,0.105808316,130,365,21900,135,0.48,12.48118789,1100,0.07,202000,20200,0.009176319,0.63
-121.5111111,38.24055556,SOL-06,USGS,5.6,212,26900,133000,0.08,140,364,21400,135,0.49,26.30431471,1170,0.018219813,179000,19000,0.021,0.14
-121.9478333,38.40777778,SOL-08,USGS,2.6,205,25800,6370,26.4,220,1.959541505,25400,0.082092483,0.120204202,754,3290,0.43,30500,13400,1.545,14.6
-121.9478333,38.40777778,SOL-08,USGS,2.7,214,27200,6180,25.7,210,1.175721666,27000,0.052309372,0.47,782,3430,0.5,34400,13600,1.635,15.1
-121.3600278,38.69416667,SSV-QPC-06,USGS,2.2,65.3,21700,31100,7.3,210,4.5,14100,0.394824118,0.34,1340,1450,0.21,23900,7600,0.195,19.6
-121.2772222,38.73694444,SSV-QPC-07,USGS,1.6,47.1,39400,82500,3.5,240,20.8,13600,1.56,8.43,1800,1800,0.945609678,64400,27000,0.825,13.6
-121.2772222,38.73694444,SSV-QPC-07,USGS,1.8,49.6,39700,83100,3,230,20.2,13200,2.18,0.57,1960,1760,0.26,68000,29300,0.9465,14.3
-121.2772222,38.73694444,SSV-QPC-07,USGS,1.9,43.6,35900,80300,3.2,230,14.7,12300,1.21,0.240495137,1840,1650,0.2,60200,29000,0.792,13.6
