Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb) ,Zn (ppb),Cr_level
37.39238889,-120.7046944,USGS,MER-02,MER-02,MER-02,1.6,5.3,79.3,17400,6480,1.1,0.3,180,6,8630,3890,2.21,1.7,0.71,5330,0.103,0.26,21700,229,0.93388,17.9,0.4,Group 1
37.28938605,-120.3243497,USGS,MER-06,MER-06,MER-06,7.6,3.5,200,41600,14100,1,0.8,80,96.6,7610,17200,3.94,1.16,0.26,5080,0.166,0.25,17600,377,2.516,12.9,2.9,Group 1
37.18347222,-120.6195278,USGS,MER-12,MER-12,MER-12,6.6,3.9,183,79300,58600,2,1.3,220,4,1100,46300,8.04,2.73,5.41,758,7.89,1.2,71200,734,21.46,25.6,17.4,Group 1
37.18347222,-120.6195278,USGS,MER-12,MER-12,MER-12,1.6,3.7,193,70200,70800,1.5,7.4,180,8.2,1170,43900,8.35,3.3,0.38,775,0.466,1,70600,686,28.268,24.4,12.9,Group 1
37.36611111,-120.5763611,USGS,MER-14,MER-14,MER-14,3.4,3.7,91.1,11800,19500,1.9,0.8,150,6,7960,4800,0.4,3.41,0.2,4960,0.237,0.31,8630,168,0.925,18.5,3,Group 1
37.36837222,-120.6384972,USGS,MERMW-01,MERMW-01,MERMW-01,1.1,1.2,87.9,43000,7060,1.2,1.2,150,6,2530,15300,1.22,0.427,2.73,19000,0.04,0.07,32100,521,6.8968,14.4,4,Group 1
37.36837222,-120.6384972,USGS,MERMW-02,MERMW-02,MERMW-02,0.9,1.4,170,43300,10600,1,0.3,150,6,5150,15100,0.2,0.753,2.18,17100,0.04,0.05,30900,516,13.098,16.3,0.4,Group 1
37.30927222,-120.5592361,USGS,MERMW-03,MERMW-03,MERMW-03,1.6,1.9,236,67000,12300,1.3,0.5,200,6,3420,25600,0.61,0.439,2.89,5350,0.052,0.06,24800,784,8.9688,19.6,0.7,Group 1
37.62159742,-121.0441012,USGS,MOD-01,MOD-01,MOD-01,4.4,4.1,57.3,38800,24300,2.1,1.1,80,6,2870,8480,0.2,2.34,2.91,4800,0.365,0.11,12300,453,18.056,23.1,1.3,Group 1
37.77811111,-120.8060833,USGS,MOD-09,MOD-09,MOD-09,2.8,1.3,57.9,24800,15800,2.3,0.3,60,6,2940,11400,0.2,0.256,0.71,2880,0.228,0.15,4970,320,0.48248,8.8,3.6,Group 1
37.67408333,-120.8913611,USGS,MODMW-01,MODMW-01,MODMW-01,1.6,2.6,137,55300,13700,1.9,0.5,90,6,3060,20000,0.13,0.342,2.56,12400,0.08,0.08,53000,843,4.0108,18.2,0.5,Group 1
38.89638889,-121.5698333,USGS,NAM-10,NAM-10,NAM-10,5,6,67.9,35400,15800,1.7,0.8,120,5.5,1360,31400,0.4,1.23,0.37,194,0.104,0.66,11800,282,1.5836,20.4,2,Group 1
38.6585,-121.4664722,USGS,NAMFP-16:NAMDD-04,NAMFP-16:NAMDD-04,NAMFP-16:NAMDD-04,2.4,4.3,64.3,15000,14300,2.1,1.7,260,6,1780,10200,4.19,0.667,1.06,150,0.276,0.2,4810,166,0.35668,39.3,19,Group 1
40.13672222,-122.2142778,USGS,NSAC-04,NSAC-04,NSAC-04,1.6,0.42,41.7,20200,5300,1.1,1,220,8,490,11000,0.2,0.824,0.2,2270,0.135,0.29,12100,144,0.029008,3.9,2,Group 1
40.23408333,-122.2531667,USGS,NSAC-MW-01,NSAC-MW-01,NSAC-MW-01,1.3,3.4,10.5,18800,7140,1.1,1,110,5.5,2100,4130,3.36,1.44,0.26,277,0.08,0.55,4390,180,0.47804,27.2,1.8,Group 1
40.25888889,-122.2073611,USGS,NSAC-U-03,NSAC-U-03,NSAC-U-03,1.6,1.9,36.5,35300,37500,1.9,1.3,100,8,3340,27600,0.17,0.174,0.37,5490,0.24,0.1,14700,283,0.43068,13.8,12.4,Group 1
40.23408333,-122.2533056,USGS,NSAC-U-05,NSAC-U-05,NSAC-U-05,1.6,8.8,29.4,20200,3850,2,1,160,8,1840,10700,0.2,0.622,0.24,800,0.28,2.4,4010,223,1.8352,28.8,11,Group 1
40.00138889,-122.2175556,USGS,NSAC-U-08,NSAC-U-08,NSAC-U-08,1.6,0.28,33,14900,10600,1.4,0.61,280,8,350,12500,0.27,1.12,0.24,3470,0.302,0.2,8110,142,0.02072,2.4,1.6,Group 1
38.0718665,-120.9318831,USGS,NSJ-QPC-01,NSJ-QPC-01,NSJ-QPC-01,1.6,0.7,101,37600,9500,1.1,3.2,120,6,2420,15900,0.23,0.326,0.76,3310,2.3,1.3,27900,331,0.97828,3,21.9,Group 1
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,0.9,2,32.7,3380,4980,1.5,1,170,150,4180,2530,64.9,0.684,0.2,1000,0.04,0.4,2330,56.9,0.074,9.1,2,Group 1
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,6.3,1.9,33.8,4540,5100,1.2,0.8,200,120,4100,1940,54.8,0.761,0.18,1040,0.06,0.04,2330,54.6,0.07104,7.9,2.4,Group 1
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,1.6,2.3,30.5,4730,3940,1.1,0.8,150,92.7,4060,2580,74.3,0.713,0.11,692,0.12,0.06,2360,45.5,0.075036,6.7,0.9,Group 1
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,4.9,2.2,31.9,4590,4830,1.5,0.4,210,245,4280,2680,120,0.736,0.2,1090,0.191,0.07,3680,48.4,0.085988,8.1,2.8,Group 1
37.81872222,-120.8678056,USGS,NSJ-QPC-10,NSJ-QPC-10,NSJ-QPC-10,1.3,2.8,82.7,14300,8380,1.4,0.7,280,4.1,2640,8760,0.32,0.425,0.23,1000,0.391,0.4,5070,183,0.30636,25.7,9.5,Group 1
40.35783333,-122.3264722,USGS,RED-09,RED-09,RED-09,1.6,0.91,40.3,15200,5280,1.9,1,220,27.7,650,9260,1.49,0.335,0.17,1270,0.122,0.11,5740,187,0.074,7.8,15,Group 1
40.33208333,-122.3763611,USGS,RED-16,RED-16,RED-16,1.6,0.37,50.6,16800,4040,1.1,4.4,110,8,550,8330,0.22,0.235,0.36,922,0.936,0.05,3980,209,0.051948,5.6,8.2,Group 1
40.3275,-122.2765,USGS,RED-20,RED-20,RED-20,1.6,2.4,22.4,14300,2580,2.3,1.1,100,8,1250,7610,0.46,0.347,0.3,1270,0.242,0.5,1320,138,0.113072,16.4,39.6,Group 1
40.42525,-122.2257222,USGS,RED-21,RED-21,RED-21,0.8,1.2,46.5,16200,3060,1.7,1,160,8,1820,14200,0.11,0.353,0.28,1810,0.096,0.03,8190,142,0.2738,13.8,1.8,Group 1
40.44119444,-122.3015833,USGS,RED-MW-02,RED-MW-02,RED-MW-02,0.8,0.79,21.1,9800,3660,1.5,1,180,8,930,9190,0.89,0.583,0.51,1330,0.08,0.46,8280,70.7,0.027972,9.6,1.2,Group 1
40.44113889,-122.3015556,USGS,RED-MW-03,RED-MW-03,RED-MW-03,1.6,0.66,21.6,11200,3350,1.8,1,160,10.1,750,8800,0.6,0.922,1.2,1430,0.08,0.19,5650,75.8,0.0129944,7.6,2.3,Group 1
39.07095278,-121.7275389,USGS,RICE-02,RICE-02,RICE-02,1.3,10.4,38.6,41500,8070,2.4,0.4,80,3.1,870,36500,14.2,1.33,0.46,878,0.08,0.06,23300,354,4.292,51.3,0.48,Group 1
39.14241389,-121.7774389,USGS,RICE-03,RICE-03,RICE-03,0.8,6.2,188,67400,34400,2,0.31,80,4.7,2540,43900,2.57,0.4,0.38,1720,0.08,0.04,37800,800,4.44,34.4,0.56,Group 1
39.4265,-121.7616556,USGS,RICE-04,RICE-04,RICE-04,1.6,4.7,154,63300,7050,1.7,0.54,180,57.3,2050,40200,19.9,0.59,0.96,471,0.08,0.09,17700,449,3.3596,25.7,0.75,Group 1
39.52169444,-121.8705833,USGS,RICE-07,RICE-07,RICE-07,1,6.2,77.6,73000,3880,1.6,0.24,150,6,1360,52400,3.42,0.37,0.28,110,0.08,0.08,28100,660,5.1948,57.4,0.34,Group 1
39.59475,-122.0941111,USGS,RICE-11,RICE-11,RICE-11,1.1,1.6,552,91300,26800,1.3,1.1,180,4.4,620,60600,9.08,0.47,1.6,4920,0.08,0.08,49400,1340,1.13072,5.8,1,Group 1
36.44577778,-119.7428333,USGS,S3-MACK-K15,S3-MACK-K15,S3-MACK-K15,4.3,0.77,7.97,24800,3500,1.2,0.8,40,4,390,304,0.4,0.485,0.47,3420,0.134,1.4,11400,170,28.712,4.8,12,Group 1
36.58086111,-119.7371111,USGS,S3-MACK-K25,S3-MACK-K25,S3-MACK-K25,2.2,1.2,24.3,25000,9600,1,1.3,110,4,2360,5300,0.4,1.59,0.25,3590,0.255,0.16,15000,198,14.1932,10.4,24.2,Group 1
36.47708333,-119.3912222,USGS,S3-MACK-K29,S3-MACK-K29,S3-MACK-K29,3.1,2.5,120,127000,41800,1.6,1,100,9.1,3690,35400,0.56,1.32,0.84,24100,0.149,0.41,164000,647,11.7068,37.2,27.5,Group 1
36.72016667,-119.7078333,USGS,S3-MACK-K33,S3-MACK-K33,S3-MACK-K33,11,0.84,178,77200,30800,2.2,4,90,4,3470,41700,0.75,0.573,0.76,24300,0.865,0.15,36600,538,10.5968,18.8,13.8,Group 1
36.83033333,-119.7838056,USGS,S3-MACK-K35,S3-MACK-K35,S3-MACK-K35,5.1,2.2,39,17200,5460,2,0.8,140,4,2440,8560,0.4,2.32,0.7,2540,0.04,0.05,6910,110,0.64084,20.9,2,Group 1
36.72104641,-119.6011514,USGS,S3-MACK-K38,S3-MACK-K38,S3-MACK-K38,3.8,0.73,133,74300,21300,1.2,1.2,80,4,3260,33400,0.22,0.144,0.62,23000,0.025,0.06,123000,540,3.0488,11.4,2.1,Group 1
36.62711111,-119.4794444,USGS,S3-MACK-K39,S3-MACK-K39,S3-MACK-K39,2.8,0.81,162,70900,27400,1.4,0.8,50,4,4960,19600,0.4,0.896,0.55,8540,0.068,0.2,51900,588,20.572,7.7,4.6,Group 1
36.58080556,-119.4851667,USGS,S3-MACK-K40,S3-MACK-K40,S3-MACK-K40,2.2,1.1,186,98800,33100,1.2,4.6,60,4,5150,34500,0.4,0.597,0.8,23700,0.203,0.08,96000,705,42.032,16.7,11.7,Group 1
36.53069444,-119.3540278,USGS,S3-MACK-K41,S3-MACK-K41,S3-MACK-K41,3.6,1.1,145,99700,45900,1.1,1,120,5.6,3910,34400,0.4,2.56,0.83,17100,0.054,0.11,61800,505,5.624,26.6,44.4,Group 1
36.94702778,-120.31025,USGS,S3-MACK-M03,S3-MACK-M03,S3-MACK-M03,6.5,1.5,676,200000,250000,1.3,2.8,70,10.7,3960,48200,0.53,2.38,2.1,51000,0.133,0.15,52900,1580,59.94,22.1,28.3,Group 1
36.99575,-120.2425278,USGS,S3-MACK-M09,S3-MACK-M09,S3-MACK-M09,3.9,1.1,287,60700,26500,2.3,1.9,130,4,5500,19400,0.4,0.989,0.39,10900,0.125,0.26,17000,537,3.256,35.1,97.6,Group 1
36.86072222,-120.1004722,USGS,S3-MACK-M11,S3-MACK-M11,S3-MACK-M11,3,1.4,95.7,47900,33400,1.4,1.7,130,5,2130,16000,0.83,1.59,1.8,2640,0.168,0.24,15400,397,54.612,10,59.3,Group 1
36.82897222,-120.0628611,USGS,S3-MACK-M12,S3-MACK-M12,S3-MACK-M12,5.7,2.5,56.3,29500,22900,2.3,1.1,120,4,2820,10100,0.4,2.21,0.25,4550,0.109,0.37,17200,268,14.504,15.4,18.6,Group 1
36.90166667,-120.1263056,USGS,S3-MACK-M13,S3-MACK-M13,S3-MACK-M13,2.6,1.3,92.7,21500,14800,1.7,0.94,130,4,3790,7440,7.66,2.2,1.1,1300,0.135,0.28,15200,178,0.50616,23.4,20.4,Group 1
36.96608333,-120.1562222,USGS,S3-MACK-M14,S3-MACK-M14,S3-MACK-M14,10.8,1,104,24300,13300,1.8,2.4,140,12.5,3400,8070,1.39,1.41,0.64,4560,0.161,0.23,8330,217,0.56832,24.8,69.2,Group 1
37.033,-120.1138889,USGS,S3-MACK-M19,S3-MACK-M19,S3-MACK-M19,4.8,1.8,154,23600,17800,1.8,6.2,200,4,3330,8790,0.99,2.88,0.38,2700,0.451,0.2,6000,229,0.17908,29.1,73.1,Group 1
36.97283333,-119.8883889,USGS,S3-MACK-M25,S3-MACK-M25,S3-MACK-M25,5.3,2.8,94.9,18000,18300,2.2,0.8,260,9.1,2820,6070,1.78,1.78,0.2,3260,0.053,0.26,3560,154,0.3922,24.1,25.7,Group 1
37.04419444,-119.9844722,USGS,S3-MACK-M27,S3-MACK-M27,S3-MACK-M27,4,1.8,85,18400,15100,1,1.8,220,10.1,1670,5930,1.3,3.66,0.52,1390,0.2,0.28,4790,154,0.20868,17.9,270,Group 1
36.3445,-119.4546111,USGS,S4-TUSK-KAW08,S4-TUSK-KAW08,S4-TUSK-KAW08,3,1.1,62.5,72100,42800,1.2,1.7,60,4,1100,2640,0.4,0.181,0.91,36100,0.456,0.23,58300,615,22.792,9.1,19.9,Group 1
36.24047222,-119.3830833,USGS,S4-TUSK-KAW10,S4-TUSK-KAW10,S4-TUSK-KAW10,8.8,0.95,11.4,10200,10600,1.1,0.8,60,4,500,104,0.4,0.532,0.22,6690,0.04,0.29,8830,129,1.776,8.8,11.1,Group 1
36.21280556,-119.29675,USGS,S4-TUSK-KAW14,S4-TUSK-KAW14,S4-TUSK-KAW14,4.8,1,95.8,50300,23500,1.5,1.3,90,4,2460,8980,0.4,1.17,0.67,14400,0.112,0.58,22800,430,6.8228,10.5,7.1,Group 1
36.26761111,-119.2625,USGS,S4-TUSK-KAW15,S4-TUSK-KAW15,S4-TUSK-KAW15,3,0.28,184,82900,21200,1.4,1.4,20,4,1640,15800,0.55,0.264,1,7430,0.135,0.57,51800,515,7.2372,4,43.2,Group 1
36.36705556,-119.27775,USGS,S4-TUSK-KAW17,S4-TUSK-KAW17,S4-TUSK-KAW17,3,1.9,40.6,30500,5390,1,0.8,100,4,1700,11100,0.4,1.77,0.48,5740,0.092,0.32,16400,173,2.4568,14.6,14.2,Group 1
36.13702778,-119.0826667,USGS,S4-TUSK-KAW25,S4-TUSK-KAW25,S4-TUSK-KAW25,5.5,1,223,67800,45100,1.8,0.8,100,30.6,4660,30300,3.68,1.32,1,16900,0.05,0.2,53900,488,6.216,24.3,18.6,Group 1
36.25411111,-119.1301667,USGS,S4-TUSK-KAW28,S4-TUSK-KAW28,S4-TUSK-KAW28,3,1.4,145,35600,32900,1.8,0.8,100,4.4,2420,30500,0.41,2.01,0.46,7070,0.073,0.06,41200,368,9.0428,29.8,14.1,Group 1
36.15233333,-119.7999167,USGS,S4-TUSK-TLA01,S4-TUSK-TLA01,S4-TUSK-TLA01,5.6,0.16,47.1,10200,27700,1.6,1.1,70,84.6,2620,4620,47.5,2.69,0.73,87,0.15,0.05,137000,111,1.17956,2.5,20.4,Group 1
36.04938889,-119.3408056,USGS,S4-TUSK-TLE06,S4-TUSK-TLE06,S4-TUSK-TLE06,3,0.56,49,30100,37800,2.1,0.8,50,8.8,550,1650,0.51,0.219,0.49,8830,0.193,0.28,27700,324,8.2732,4.9,6.6,Group 1
36.11991667,-119.2503056,USGS,S4-TUSK-TLE14,S4-TUSK-TLE14,S4-TUSK-TLE14,3,2.4,186,39100,16300,2.3,1.2,90,6.3,2940,6540,0.4,0.313,0.52,9240,0.09,0.7,21100,507,19.24,18.6,51.6,Group 1
35.83494444,-119.2245,USGS,S4-TUSK-TLE19,S4-TUSK-TLE19,S4-TUSK-TLE19,3,1.4,110,40400,29400,1.5,0.8,70,7.4,3230,7920,0.4,4.55,0.69,5440,0.11,1.1,45000,344,2.0572,14.2,2,Group 1
35.90552778,-119.0418611,USGS,S4-TUSK-TLE28,S4-TUSK-TLE28,S4-TUSK-TLE28,3,1.7,80,27000,37800,1.4,0.8,150,4,4180,7520,0.4,12.2,0.4,21900,0.091,1.7,43100,396,5.0616,38,87,Group 1
38.60046071,-121.3585628,USGS,SSV-QPC-05,SSV-QPC-05,SSV-QPC-05,1.2,2.7,33.5,14700,5030,2,0.7,70,6,2250,9230,0.2,1.38,0.52,832,0.123,0.4,4460,162,0.19684,14.7,2.9,Group 1
37.95541667,-121.4223333,USGS,TRCYFP-01,TRCYFP-01,TRCYFP-01,4.8,7.2,158,254000,2400000,1.6,3.4,100,1240,5850,141000,2480,5.1,3.9,60,0.24,1.2,62900,2740,0.06956,0.4,3.7,Group 1
37.75486111,-121.4654722,USGS,TRCYFP-03,TRCYFP-03,TRCYFP-03,2.9,2.5,27.7,49000,126000,1.2,1.2,120,8.6,3670,21900,1.89,2.3,1.7,1000,0.44,1.7,223000,1190,1.04932,8.3,17.2,Group 1
37.74311111,-121.4248056,USGS,TRCYFP-05,TRCYFP-05,TRCYFP-05,4.8,1.7,26,57900,168000,1.9,1.1,110,6,4490,24700,2.1,1.54,1.44,1000,0.653,3.2,244000,1590,0.9768,6.3,3.1,Group 1
37.54437778,-120.7934361,USGS,TRLKMW-03,TRLKMW-03,TRLKMW-03,1.6,2.6,216,68100,11900,2,0.6,260,6,3520,20900,0.17,0.71,5.72,14800,0.061,0.08,35700,731,22.2,23.4,1.2,Group 1
37.54437778,-120.7934361,USGS,TRLKMW-04,TRLKMW-04,TRLKMW-04,1.6,3.4,140,56200,11900,2,1,340,6,1380,19800,0.1,0.865,4.92,14700,0.08,0.08,27800,612,8.3916,26.7,1.3,Group 1
39.93025,-122.1795556,USGS,WSAC-03,WSAC-03,WSAC-03,6.3,0.28,65.7,36400,8000,1.2,1,90,6,700,16200,0.2,2.62,0.59,2770,0.2,0.1,16200,481,7.0152,25.4,2.8,Group 1
39.93025,-122.1795556,USGS,WSAC-03,WSAC-03,WSAC-03,1.6,0.48,71.7,32300,7110,1.4,0.8,130,6,790,16300,3.42,1.01,0.12,3710,0.03,0.27,21300,368,0.1406,3.9,2,Group 1
39.774,-122.3546667,USGS,WSAC-06,WSAC-06,WSAC-06,1.6,0.63,85.8,40500,15200,1.3,2.6,240,3.1,600,37700,0.2,0.49,0.21,1030,0.07,0.09,24700,415,0.444,5,6.7,Group 1
39.74308333,-122.1858333,USGS,WSAC-08,WSAC-08,WSAC-08,1.6,0.24,113,67500,20300,1.1,0.56,90,3,840,18900,0.26,1.12,0.48,3680,3.43,0.12,25000,841,0.4884,1.8,10.2,Group 1
39.74308333,-122.1858333,USGS,WSAC-08,WSAC-08,WSAC-08,3.4,0.25,103,66400,20700,1.2,1.4,90,5,810,19600,0.25,0.98,0.53,3430,0.5,0.13,25800,821,0.5328,1.9,4,Group 1
39.74308333,-122.1858333,USGS,WSAC-08,WSAC-08,WSAC-08,3,0.27,104,67200,21400,1.4,2,90,6,810,19700,0.4,1.07,0.12,3330,0.296,0.09,24800,930,0.592,2,9.1,Group 1
39.71072222,-122.1060556,USGS,WSAC-10,WSAC-10,WSAC-10,1.6,0.36,123,66500,23100,1.6,2,80,6,870,23800,0.2,0.7,0.14,6490,0.16,0.09,31800,849,0.7844,2.8,13.3,Group 1
38.92855556,-121.9235278,USGS,WSAC-19,WSAC-19,WSAC-19,6,5.1,93.9,31600,59100,1.4,0.51,430,6,2900,23400,46.7,1.16,0.08,172,1.12,0.47,18000,1360,5.8756,21.9,3.6,Group 1
39.75730556,-122.2398611,USGS,WSAC-28,WSAC-28,WSAC-28,1.4,1.1,106,33300,2800,1.3,0.46,430,6,560,16300,0.2,0.87,0.07,2540,0.35,0.1,3880,254,0.3256,3.8,9,Group 1
39.64166667,-122.0741667,USGS,WSAC-34,WSAC-34,WSAC-34,4.1,3.5,164,42200,5250,2,1.1,120,5,1230,23900,0.4,1.41,0.12,9100,3.19,0.36,13100,685,0.88652,12.7,2.8,Group 1
39.69394444,-122.0120833,USGS,WSAC-35,WSAC-35,WSAC-35,1.1,1.2,117,45200,16900,2.2,0.66,70,6,860,18900,0.2,0.81,0.11,968,0.17,0.17,19900,619,0.4588,3.8,3.3,Group 1
38.67058333,-121.8713611,USGS,YOL-06,YOL-06,YOL-06,2.6,4.9,109,22400,83200,2.1,0.9,150,5.8,1480,27700,4.74,2.92,0.28,507,0.299,0.7,40900,425,0.78588,8,10.6,Group 1
38.67058333,-121.8713611,USGS,YOL-06,YOL-06,YOL-06,0.9,4.8,135,26200,73400,1.1,0.8,200,9.6,1390,33100,3.45,2.87,0.11,511,0.24,0.64,36300,463,0.91612,8.8,11.5,Group 1
37.31433333,-121.0246944,USGS,DM-09,DM-09,DM-09,10.2,1,43.4,87900,256000,4.2,3,200,4,2830,45800,0.54,2.18,0.83,4840,1.2,1.8,170000,1390,5.0468,5.8,10.6,Group 2
37.54566667,-121.2639722,USGS,DM-21,DM-21,DM-21,17,0.76,25,52900,107000,2.9,3.8,480,87.5,2510,46200,1.9,3.69,1,5890,1.48,1.3,220000,798,2.8268,3,3.9,Group 2
39.01633333,-121.4358056,USGS,ESAC-01,ESAC-01,ESAC-01,3,1.2,64.1,29100,31700,2.9,4.1,140,5,1400,18400,0.28,0.349,0.2,4330,0.68,1.1,27100,206,0.15244,13.1,9.9,Group 2
39.01633333,-121.4358056,USGS,ESAC-01,ESAC-01,ESAC-01,4.3,0.88,65.8,28100,55000,3.2,1.2,150,6,1060,21400,0.4,0.47,0.25,2120,1.42,0.71,26100,231,0.1406,10.6,4.6,Group 2
39.27622222,-121.6556667,USGS,ESAC-05,ESAC-05,ESAC-05,1.6,19.6,104,32700,7850,4.9,1.2,70,6,3510,36800,0.2,1.77,1.38,6250,0.24,0.61,44100,214,2.7528,28.8,2.8,Group 2
39.16266667,-121.5706111,USGS,ESAC-32,ESAC-32,ESAC-32,1,2.6,28.9,32500,4620,3,1.9,100,4.9,1450,21700,0.1,0.4,0.17,922,0.74,0.16,12600,227,1.08928,9.5,4.5,Group 2
39.48599742,-121.7541423,USGS,ESAC-34,ESAC-34,ESAC-34,1.7,5.5,90.4,50300,10900,4.6,1,100,6,1830,35300,0.2,0.47,0.13,889,0.04,0.31,36800,360,4.2328,42.5,7.6,Group 2
39.48599742,-121.7541423,USGS,ESAC-34,ESAC-34,ESAC-34,3,5.6,110,51300,13500,4.5,0.25,100,45.3,1840,34400,0.26,0.572,0.1,821,0.061,0.34,40000,372,3.7148,40.1,3.5,Group 2
39.48599742,-121.7541423,USGS,ESAC-34,ESAC-34,ESAC-34,1.2,5.8,111,58200,13500,4.9,0.27,110,6,1790,39600,2.56,0.59,0.2,711,0.21,0.36,38600,419,5.106,38.5,137,Group 2
39.60475,-121.89525,USGS,ESAC-35,ESAC-35,ESAC-35,1.9,0.8,23.5,28800,2600,4.5,0.25,100,6,1550,19200,0.2,0.4,0.06,756,0.1,0.05,8380,197,1.04932,22.4,0.84,Group 2
39.73172222,-121.865,USGS,ESAC-FP-02,ESAC-FP-02,ESAC-FP-02,2.1,0.71,34.7,40300,13500,4,0.2,60,64.8,1550,26000,14.5,0.74,2.2,2360,0.13,0.07,11300,261,0.4588,7.5,6.3,Group 2
37.81683333,-121.2666667,USGS,ESJ-01,ESJ-01,ESJ-01,3,17.3,294,60300,63500,2.7,0.8,140,7.5,4010,14000,0.31,1.24,0.67,3520,0.118,0.66,20600,553,6.3788,17.3,3.5,Group 2
37.81683333,-121.2666667,USGS,ESJ-01,ESJ-01,ESJ-01,1.6,16.3,289,58000,62400,3,0.8,140,8,4080,13500,1.04,1.12,0.41,3630,0.461,0.83,19300,665,7.548,15.1,4.3,Group 2
37.81683333,-121.2666667,USGS,ESJ-01,ESJ-01,ESJ-01,2.2,17.8,348,65100,72000,2.6,0.73,110,4,3830,15300,5.32,1.18,0.36,4430,0.187,0.77,22200,598,6.068,15.5,2.7,Group 2
38.10113889,-121.28025,USGS,ESJ-06,ESJ-06,ESJ-06,4.2,4.3,114,33200,15400,4.7,0.4,110,6,7430,13200,0.2,0.781,0.23,3690,0.067,0.5,16600,416,3.8036,32.4,5.6,Group 2
38.10113889,-121.28025,USGS,ESJ-06,ESJ-06,ESJ-06,2.2,4.6,97.3,28100,13500,4.6,0.71,130,8,7420,14400,0.2,0.872,0.8,2770,0.202,0.33,13600,415,4.958,28.9,1.6,Group 2
37.79963889,-120.9786667,USGS,ESJ-08,ESJ-08,ESJ-08,1,3.3,69.5,14400,7820,4.9,4,230,6,2950,8060,0.36,0.787,0.24,3810,0.874,0.17,3080,186,0.145928,30.4,3.5,Group 2
37.79963889,-120.9786667,USGS,ESJ-08,ESJ-08,ESJ-08,5.2,3,68.4,13100,7570,4.3,1.7,270,4,3250,7570,0.4,0.856,0.42,3000,1.75,0.2,2930,169,0.126984,27.9,2.9,Group 2
38.02020066,-121.1088319,USGS,ESJ-12,ESJ-12,ESJ-12,1,1.2,84.7,24800,4050,4.9,2.8,150,6,3520,11800,0.43,0.616,0.95,912,1.37,0.5,3630,240,0.72964,11.5,12.8,Group 2
38.02158958,-121.0899425,USGS,ESJ-13,ESJ-13,ESJ-13,0.8,1.2,82.6,19100,3690,2.9,1.5,130,14,4410,7860,1.24,0.839,0.6,39,0.235,0.4,3610,179,0.41736,9.4,4.7,Group 2
37.86172222,-121.0489444,USGS,ESJ-17,ESJ-17,ESJ-17,1,2.1,63.7,13700,10200,4.3,0.4,180,6,3130,7890,2.17,0.726,0.2,39,0.27,0.3,11200,163,0.063048,22.7,25.7,Group 2
38.03102778,-121.1955556,USGS,ESJFP-07,ESJFP-07,ESJFP-07,1.7,1.9,68.8,20400,4260,3.9,4.6,130,4.5,5280,11300,0.79,0.444,0.8,535,2.25,0.4,6050,252,0.59644,16.3,23.1,Group 2
38.00119444,-121.2683611,USGS,ESJMW-01,ESJMW-01,ESJMW-01,0.9,3.9,49.3,19200,5020,2.7,0.4,90,37.9,5250,12200,8.98,1.53,1.19,756,0.08,0.5,7700,226,0.666,20.7,0.8,Group 2
36.82183333,-119.8895833,USGS,HWY99T-01,HWY99T-01,HWY99T-01,1.6,1.6,45.1,28100,5880,3.9,0.89,120,6,3840,11300,0.2,1.34,0.06,1760,0.28,0.11,7980,236,6.1124,10.4,0.6,Group 2
35.23872222,-118.9141667,USGS,KERN-03,KERN-03,KERN-03,3.9,7.4,84.3,67200,67300,3.6,0.86,150,8.3,3850,11300,1.45,2.44,0.41,5610,0.216,2.4,118000,401,5.7572,10,11.8,Group 2
35.47183333,-119.4391389,USGS,KERN-21,KERN-21,KERN-21,16.3,1.4,71.2,186000,249000,4.3,0.8,40,86.8,780,366,64.7,0.431,1.6,15400,0.091,1.5,357000,2320,22.792,4,11.3,Group 2
35.36361111,-119.1036667,USGS,KERN-36,KERN-36,KERN-36,3.2,5.1,45.7,29500,37000,4,0.3,100,6,1760,654,0.15,0.942,0.78,1120,0.224,0.08,38800,365,1.0804,1.9,16.2,Group 2
35.53272222,-119.2801667,USGS,KERN-39,KERN-39,KERN-39,0.9,1.9,119,83300,34900,3,1.7,80,6,3070,6080,0.3,3.29,1.9,12400,0.345,1.1,120000,629,10.804,7.8,1.9,Group 2
35.47997222,-119.2973333,USGS,KERN-45,KERN-45,KERN-45,6.3,10.4,94.1,22400,141000,4,0.8,80,16.1,1900,266,0.7,0.706,0.41,4650,0.045,1.5,182000,320,0.74,23,2.1,Group 2
